timestamp_ms,sm_clock_mhz,mem_clock_mhz,pstate,temp_c,power_w,util_gpu_pct,util_mem_pct,throttle_reasons,proc_cpu_pct,proc_threads,proc_workingset_mb
888476,1455,14001,P0,40,75.72,6,0,0x0000000000000000,0,26,397.5
889148,1387,14001,P0,40,75.14,5,0,0x0000000000000000,0,26,397.5
889824,1485,14001,P0,40,75.52,5,0,0x0000000000000000,0,26,397.5
890484,1447,14001,P0,40,75.98,5,0,0x0000000000000000,0,26,397.5
891182,1425,14001,P0,40,75.78,6,0,0x0000000000000000,0,26,397.5
891847,1485,14001,P0,40,75.87,7,1,0x0000000000000000,0,26,397.5
892513,1432,14001,P0,40,76.06,5,0,0x0000000000000000,0,26,397.5
893169,1507,14001,P0,40,76.15,6,0,0x0000000000000000,0.35,26,395.6
893819,2797,14001,P0,52,288.89,96,37,0x0000000000000004,1.08,26,395.6
894493,2805,14001,P0,53,494.82,97,37,0x0000000000000004,1.52,26,395.6
895159,2835,14001,P0,54,559.05,96,38,0x0000000000000004,1.78,26,395.5
895831,2820,14001,P0,56,559.52,97,36,0x0000000000000004,1.37,26,395.5
896503,2820,14001,P0,56,564.40,96,34,0x0000000000000004,1.29,26,395.5
897157,2827,14001,P0,54,563.52,97,31,0x0000000000000000,1.41,26,395.5
897826,2820,14001,P0,58,564.34,98,27,0x0000000000000004,1.42,26,395.5
898485,2827,14001,P0,57,565.18,98,22,0x0000000000000004,1.53,26,395.5
899183,2827,14001,P0,57,564.90,99,20,0x0000000000000004,1.19,26,395.5
899830,2857,14001,P0,53,550.62,98,69,0x0000000000000000,2.26,26,395.5
900494,2910,14001,P0,51,483.77,99,69,0x0000000000000000,1.76,26,396.2
901201,2812,14001,P0,57,512.32,96,36,0x0000000000000004,1.11,26,396.2
901858,2820,14001,P0,59,564.15,97,34,0x0000000000000004,1.18,26,396.2
902550,2820,14001,P0,58,571.69,98,26,0x0000000000000004,1.05,26,396.2
903188,2820,14001,P0,59,570.31,98,23,0x0000000000000004,1.54,26,396.2
903864,2820,14001,P0,60,569.94,99,22,0x0000000000000004,1.28,26,396.2
904503,2827,14001,P0,60,570.74,99,21,0x0000000000000004,1.57,26,396.2
905190,2865,14001,P0,55,555.15,98,68,0x0000000000000000,1.53,26,396.2
905855,2902,14001,P0,53,482.63,99,69,0x0000000000000000,2.07,26,396.2
906508,2902,14001,P0,53,409.95,99,69,0x0000000000000000,2.28,26,396.2
907174,2812,14001,P0,58,558.41,96,34,0x0000000000000004,1.3,26,396.2
907832,2812,14001,P0,58,569.17,97,33,0x0000000000000004,2.12,26,396.2
908490,2812,14001,P0,61,571.30,98,24,0x0000000000000004,1.64,26,396.2
909169,2827,14001,P0,61,568.31,97,29,0x0000000000000004,1.41,26,396.2
909834,2820,14001,P0,61,570.65,98,28,0x0000000000000004,1.17,26,396.2
910500,2827,14001,P0,61,564.37,97,28,0x0000000000000004,1.29,26,396.2
911190,2902,14001,P0,55,516.05,99,69,0x0000000000000000,1.65,26,396.2
911855,2902,14001,P0,55,447.57,99,71,0x0000000000000000,2.57,26,396.2
912517,2812,14001,P0,60,447.47,96,37,0x0000000000000004,1.65,26,396.2
913197,2812,14001,P0,61,569.22,97,33,0x0000000000000004,1.41,26,396.2
913842,2820,14001,P0,62,568.49,96,32,0x0000000000000004,1.3,26,396.2
914496,2820,14001,P0,62,568.65,98,29,0x0000000000000004,1.33,26,396.2
915161,2820,14001,P0,63,569.39,97,29,0x0000000000000004,1.05,26,396.2
915809,2820,14001,P0,63,566.33,97,29,0x0000000000000004,1.08,26,396.2
916456,2812,14001,P0,63,572.53,98,22,0x0000000000000004,1.45,26,396.2
917121,2902,14001,P0,56,482.68,99,68,0x0000000000000000,2.48,26,396.2
917794,2902,14001,P0,56,415.01,99,69,0x0000000000000000,2.69,26,395.4
918464,2805,14001,P0,60,488.18,96,36,0x0000000000000004,1.4,26,395.4
919156,2805,14001,P0,62,569.55,96,32,0x0000000000000004,0.93,26,395.4
919817,2805,14001,P0,64,569.62,98,25,0x0000000000000004,1.38,26,395.4
920506,2812,14001,P0,60,566.81,97,30,0x0000000000000000,1.23,26,395.4
921175,2812,14001,P0,64,568.94,98,29,0x0000000000000004,0.94,26,395.4
921840,2820,14001,P0,64,568.57,97,28,0x0000000000000004,1.53,26,395.4
922493,2820,14001,P0,63,571.05,96,27,0x0000000000000004,1.77,26,395.4
923156,2902,14001,P0,57,450.37,99,69,0x0000000000000000,2.95,26,397.6
923809,2812,14001,P0,63,447.79,97,38,0x0000000000000004,1.2,26,396.7
924479,2797,14001,P0,62,528.62,97,35,0x0000000000000004,1.64,26,396.7
925125,2797,14001,P0,64,569.71,97,32,0x0000000000000004,0.96,26,396.7
925789,2805,14001,P0,64,573.17,96,31,0x0000000000000004,1.42,26,396.7
926486,2805,14001,P0,65,573.71,99,23,0x0000000000000004,1.31,26,396.7
927125,2805,14001,P0,65,573.23,98,27,0x0000000000000004,1.49,26,396.7
927816,2812,14001,P0,66,575.82,99,21,0x0000000000000004,1.3,26,396.7
928449,2857,14001,P0,60,554.85,99,68,0x0000000000000000,2.72,26,396.7
929132,2902,14001,P0,58,419.27,99,67,0x0000000000000000,3.47,26,396.7
929812,2790,14001,P0,62,487.15,96,35,0x0000000000000004,1.15,26,396.7
930449,2797,14001,P0,61,560.06,96,34,0x0000000000000004,1.21,26,396.7
931120,2797,14001,P0,65,572.33,97,25,0x0000000000000004,1.17,26,396.7
931784,2805,14001,P0,67,574.77,98,31,0x0000000000000004,0.94,26,396.7
932493,2812,14001,P0,64,571.41,97,29,0x0000000000000004,1.65,26,396.7
933146,2812,14001,P0,64,566.91,97,28,0x0000000000000000,1.33,26,396.7
933826,2812,14001,P0,67,570.89,98,27,0x0000000000000004,2.7,26,396.7
934482,2827,14001,P0,64,548.78,97,37,0x0000000000000004,1.01,26,396.7
935325,2797,14001,P0,65,574.69,98,27,0x0000000000000004,1.37,26,396.7
936018,2805,14001,P0,65,540.77,86,29,0x0000000000000000,0.95,26,396.7
936903,2812,14001,P0,66,518.66,90,29,0x0000000000000004,1.11,26,396.7
937569,2820,14001,P0,63,509.04,86,23,0x0000000000000000,1.22,26,396.7
938252,2805,14001,P0,65,567.11,98,20,0x0000000000000004,1.28,26,396.7
938918,2812,14001,P0,66,572.54,98,20,0x0000000000000004,1.29,26,396.7
939582,2895,14001,P0,60,535.72,98,69,0x0000000000000000,1.74,26,396.7
940283,2857,14001,P0,64,435.25,96,38,0x0000000000000004,2.1,26,397.5
940956,2790,14001,P0,65,508.68,96,35,0x0000000000000004,0.78,26,397.5
941610,2797,14001,P0,66,565.50,95,32,0x0000000000000004,0.94,26,397.5
942299,2805,14001,P0,66,569.66,97,29,0x0000000000000004,1.53,26,397.5
943003,2797,14001,P0,68,574.83,99,23,0x0000000000000004,1.7,26,397.5
943732,2812,14001,P0,66,570.22,97,28,0x0000000000000004,1.44,26,397.5
944404,2812,14001,P0,66,574.36,98,21,0x0000000000000004,1.07,26,397.5
945076,2812,14001,P0,68,576.22,99,20,0x0000000000000004,2.83,26,397.5
945752,2902,14001,P0,60,442.90,99,69,0x0000000000000000,2.4,26,397.5
946420,2782,14001,P0,64,465.12,97,37,0x0000000000000004,1.04,26,397.5
947083,2790,14001,P0,67,566.13,97,26,0x0000000000000004,0.94,26,397.5
947730,2805,14001,P0,66,568.46,97,32,0x0000000000000004,1.21,26,397.5
948395,2797,14001,P0,67,573.32,99,24,0x0000000000000004,1.31,26,397.5
949062,2812,14001,P0,68,571.10,97,30,0x0000000000000004,2.35,26,397.5
949700,2812,14001,P0,65,573.89,97,28,0x0000000000000004,1.56,26,397.5
950357,2812,14001,P0,68,574.62,98,24,0x0000000000000004,1.33,26,397.5
951022,2850,14001,P0,61,555.19,99,70,0x0000000000000000,2.81,26,397.5
951713,2902,14001,P0,57,420.53,99,70,0x0000000000000000,1.16,26,397.5
952386,2910,14001,P0,55,273.44,6,0,0x0000000000000000,0,26,397.5
953038,2910,14001,P0,54,123.59,6,1,0x0000000000000000,0,26,397.5
953721,2460,14001,P0,53,115.62,6,0,0x0000000000000000,0,26,397.5
954387,1717,14001,P0,52,99.59,6,0,0x0000000000000000,0,26,397.5
955083,1635,14001,P0,52,86.50,5,0,0x0000000000000000,0,26,397.5
955729,1575,14001,P0,51,85.82,5,0,0x0000000000000000,0,26,397.5
956556,1560,14001,P0,51,85.48,7,0,0x0000000000000000,0,26,397.5
957233,1552,14001,P0,51,83.95,7,1,0x0000000000000000,0,26,397.5
957909,1455,14001,P0,50,83.51,6,0,0x0000000000000000,0,26,397.5
958552,1530,14001,P0,50,83.21,8,0,0x0000000000000000,0,26,397.5
959212,1507,14001,P0,50,82.72,6,0,0x0000000000000000,0,26,397.5
959858,1410,14001,P0,50,82.56,5,0,0x0000000000000000,0,26,397.5
960508,1455,14001,P0,49,82.05,7,0,0x0000000000000000,0,26,397.5
961164,1507,14001,P0,49,82.27,7,0,0x0000000000000000,0,26,397.5
961810,1492,14001,P0,49,82.68,7,1,0x0000000000000000,0,26,397.5
962479,1462,14001,P0,49,81.75,5,0,0x0000000000000000,0,26,397.5
963132,1507,14001,P0,48,82.73,7,0,0x0000000000000000,0,26,397.5
963805,1477,14001,P0,48,81.73,6,0,0x0000000000000000,0,26,397.5
964472,1470,14001,P0,48,81.09,7,0,0x0000000000000000,0,26,397.5
965137,1492,14001,P0,48,81.06,6,0,0x0000000000000000,0,26,397.5
965805,1515,14001,P0,48,81.69,7,0,0x0000000000000000,0,26,397.5
966445,1447,14001,P0,47,81.54,5,0,0x0000000000000000,0,26,397.5
967089,1485,14001,P0,47,80.36,7,0,0x0000000000000000,0,26,397.5
967725,1462,14001,P0,47,80.17,5,0,0x0000000000000000,0,26,397.5
968406,1402,14001,P0,47,80.43,6,0,0x0000000000000000,0,26,397.5
969066,1455,14001,P0,47,79.92,5,0,0x0000000000000000,0,26,397.5
969742,1455,14001,P0,47,80.81,6,0,0x0000000000000000,0,26,397.5
970405,1440,14001,P0,46,80.31,5,0,0x0000000000000000,0,26,397.5
971072,1485,14001,P0,46,79.79,6,0,0x0000000000000000,0,26,397.5
971743,1462,14001,P0,46,79.63,5,0,0x0000000000000000,0,26,397.5
972441,1477,14001,P0,46,80.08,6,0,0x0000000000000000,0,26,397.5
973135,1432,14001,P0,46,79.29,6,0,0x0000000000000000,0,26,397.5
973795,1432,14001,P0,46,78.98,5,0,0x0000000000000000,0,26,397.5
974456,1537,14001,P0,46,79.87,7,0,0x0000000000000000,0,26,397.5
975128,1470,14001,P0,45,78.84,5,0,0x0000000000000000,0,26,397.5
975769,1515,14001,P0,46,80.00,6,0,0x0000000000000000,0,26,397.5
976437,1500,14001,P0,45,80.18,7,0,0x0000000000000000,0,26,397.5
977096,1522,14001,P0,45,79.74,6,0,0x0000000000000000,0,26,397.5
977736,1440,14001,P0,45,79.19,5,0,0x0000000000000000,0,26,397.5
978403,1447,14001,P0,45,79.41,6,0,0x0000000000000000,0,26,397.5
979068,1462,14001,P0,45,79.16,5,0,0x0000000000000000,0,26,397.5
979714,1530,14001,P0,45,79.59,6,0,0x0000000000000000,0,26,397.5
980375,1455,14001,P0,44,79.00,6,0,0x0000000000000000,0,26,397.5
981032,1537,14001,P0,44,79.08,6,0,0x0000000000000000,0,26,397.5
981686,1410,14001,P0,44,78.52,6,0,0x0000000000000000,0,26,397.5
982365,1470,14001,P0,44,78.62,6,0,0x0000000000000000,0,26,397.5
983027,1522,14001,P0,44,79.38,6,0,0x0000000000000000,0,26,397.5
983685,1402,14001,P0,44,77.73,5,0,0x0000000000000000,0,26,397.5
984353,1477,14001,P0,44,78.24,5,0,0x0000000000000000,0,26,397.5
985019,1492,14001,P0,44,78.81,6,0,0x0000000000000000,0,26,397.5
985689,1507,14001,P0,44,79.29,6,0,0x0000000000000000,0,26,397.5
986329,1515,14001,P0,44,78.69,6,0,0x0000000000000000,0,26,397.5
986997,1455,14001,P0,44,78.31,5,0,0x0000000000000000,0,26,397.5
987692,1447,14001,P0,43,78.33,5,0,0x0000000000000000,0,26,397.5
988351,1545,14001,P0,43,78.02,6,0,0x0000000000000000,0,26,397.5
989019,1485,14001,P0,43,78.01,5,0,0x0000000000000000,0,26,397.5
989668,1395,14001,P0,43,78.17,5,0,0x0000000000000000,0,26,397.5
990341,1500,14001,P0,43,77.83,6,0,0x0000000000000000,0,26,397.5
991007,1492,14001,P0,43,77.98,5,0,0x0000000000000000,0,26,397.5
991668,1485,14001,P0,43,78.54,5,0,0x0000000000000000,0,26,397.5
992317,1447,14001,P0,43,77.92,5,0,0x0000000000000000,0,26,397.5
993009,1492,14001,P0,43,77.46,6,0,0x0000000000000000,0,26,397.5
993660,1500,14001,P0,43,78.77,6,0,0x0000000000000000,0,26,397.5
994305,1447,14001,P0,43,78.30,6,0,0x0000000000000000,0,26,397.5
994987,1492,14001,P0,43,77.92,6,0,0x0000000000000000,0,26,397.5
995672,1522,14001,P0,43,79.10,6,0,0x0000000000000000,0,26,397.5
996323,1477,14001,P0,42,79.19,5,0,0x0000000000000000,0,26,397.5
996994,1522,14001,P0,42,78.73,6,0,0x0000000000000000,0,26,397.5
997636,1500,14001,P0,42,78.61,5,0,0x0000000000000000,0,26,397.5
998317,1522,14001,P0,42,78.36,6,0,0x0000000000000000,0,26,397.5
999018,1470,14001,P0,42,77.88,6,0,0x0000000000000000,0,26,397.5
999684,1402,14001,P0,42,77.64,5,0,0x0000000000000000,0,26,397.5
1000360,1507,14001,P0,42,78.11,6,0,0x0000000000000000,0,26,397.5
1001036,1455,14001,P0,42,77.67,5,0,0x0000000000000000,0,26,397.5
1001751,1965,14001,P0,42,80.19,11,1,0x0000000000000000,0,26,397.5
1002430,1845,14001,P0,42,85.46,7,1,0x0000000000000000,0,26,397.5
1003286,1725,14001,P0,42,83.94,7,0,0x0000000000000000,0,26,397.5
1003972,1657,14001,P0,42,78.82,6,0,0x0000000000000000,0,26,397.5
1004662,1522,14001,P0,42,78.51,5,0,0x0000000000000000,0,26,397.5
1005329,1612,14001,P0,42,79.47,6,0,0x0000000000000000,0,26,397.5
1005991,1575,14001,P0,42,78.93,7,0,0x0000000000000000,0,26,397.5
1006885,1575,14001,P0,41,78.21,6,0,0x0000000000000000,0,26,397.5
1007558,1582,14001,P0,41,78.23,6,0,0x0000000000000000,0,26,397.5
1008214,1567,14001,P0,41,77.62,8,1,0x0000000000000000,0,26,397.5
1008881,1522,14001,P0,41,77.32,6,0,0x0000000000000000,0,26,397.5
1009564,1545,14001,P0,41,77.49,6,0,0x0000000000000000,0,26,397.5
1010260,1552,14001,P0,41,77.32,6,0,0x0000000000000000,0,26,397.5
1010942,1545,14001,P0,41,77.58,5,0,0x0000000000000000,0,26,397.5
1011595,1545,14001,P0,41,77.84,7,0,0x0000000000000000,0,26,397.5
1012247,1552,14001,P0,41,78.32,6,0,0x0000000000000000,0,26,397.5
1013071,1552,14001,P0,41,77.98,5,0,0x0000000000000000,0,26,397.5
1013717,1447,14001,P0,41,76.47,5,0,0x0000000000000000,0,26,397.5
1014366,1537,14001,P0,41,77.23,6,0,0x0000000000000000,0,26,397.5
1015045,1665,14001,P0,41,79.06,6,0,0x0000000000000000,0,26,397.5
1015723,1560,14001,P0,41,77.67,5,0,0x0000000000000000,0,26,397.5
1016380,1605,14001,P0,41,78.14,6,0,0x0000000000000000,0,26,397.5
1017035,1545,14001,P0,41,77.64,5,0,0x0000000000000000,0,26,397.5
1017757,1560,14001,P0,41,77.16,6,0,0x0000000000000000,0,26,397.5
1018407,1575,14001,P0,41,77.94,6,0,0x0000000000000000,0,26,397.5
1019082,1537,14001,P0,41,77.61,6,0,0x0000000000000000,0,26,397.5
1019739,1455,14001,P0,40,76.22,6,0,0x0000000000000000,0,26,397.5
1020396,1462,14001,P0,40,75.52,7,0,0x0000000000000000,0,26,397.5
1021063,1515,14001,P0,41,76.04,6,0,0x0000000000000000,0,26,397.5
1021719,1455,14001,P0,40,75.25,6,0,0x0000000000000000,0,26,397.5
1022364,1500,14001,P0,40,75.53,6,0,0x0000000000000000,0,26,397.5
1023032,1507,14001,P0,40,75.51,6,0,0x0000000000000000,0,26,397.5
1023709,1425,14001,P0,40,76.02,5,0,0x0000000000000000,0,26,397.5
1024372,1462,14001,P0,40,76.61,6,0,0x0000000000000000,0,26,397.5
1025227,1447,14001,P0,40,76.38,6,0,0x0000000000000000,0,26,397.5
1025873,1470,14001,P0,40,77.18,4,0,0x0000000000000000,0,26,397.5
1026519,1507,14001,P0,40,76.39,6,0,0x0000000000000000,0,26,397.5
1027189,1492,14001,P0,40,76.52,8,1,0x0000000000000000,0,26,397.5
1027839,1402,14001,P0,40,76.29,6,0,0x0000000000000000,0,26,397.5
1028507,1462,14001,P0,40,76.13,6,0,0x0000000000000000,0,26,397.5
1029177,1477,14001,P0,40,76.05,7,0,0x0000000000000000,0,26,397.5
1029814,1455,14001,P0,40,75.61,5,0,0x0000000000000000,0,26,397.5
1030602,1455,14001,P0,40,76.28,6,0,0x0000000000000000,0,26,397.5
1031262,1500,14001,P0,40,76.98,8,0,0x0000000000000000,0,26,397.5
1032004,1477,14001,P0,40,76.19,7,1,0x0000000000000000,0,26,397.5
1032676,1440,14001,P0,40,75.92,5,0,0x0000000000000000,0,26,397.5
1033349,1500,14001,P0,40,75.81,6,0,0x0000000000000000,0,26,397.5
1034012,1440,14001,P0,40,76.30,5,0,0x0000000000000000,0,26,397.5
1034662,1455,14001,P0,40,75.99,6,0,0x0000000000000000,0,26,397.5
1035323,1530,14001,P0,40,76.49,6,0,0x0000000000000000,0,26,397.5
1035988,1432,14001,P0,40,76.04,5,0,0x0000000000000000,0,26,397.5
1036672,1432,14001,P0,40,75.87,6,0,0x0000000000000000,0,26,397.5
1037313,1500,14001,P0,40,75.91,7,1,0x0000000000000000,0,26,397.5
1037976,1455,14001,P0,39,76.60,6,0,0x0000000000000000,0,26,397.5
1038610,1432,14001,P0,39,75.55,6,0,0x0000000000000000,0,26,397.5
1039261,1462,14001,P0,39,75.50,5,0,0x0000000000000000,0,26,397.5
1039906,1425,14001,P0,39,74.87,6,0,0x0000000000000000,0,26,397.5
1040551,1507,14001,P0,40,75.53,7,0,0x0000000000000000,0,26,397.5
1041250,1455,14001,P0,40,76.30,6,0,0x0000000000000000,0,26,397.5
1042012,1470,14001,P0,39,75.93,6,0,0x0000000000000000,0,26,397.5
1042697,1372,14001,P0,39,75.25,5,0,0x0000000000000000,0,26,397.5
1043358,1425,14001,P0,39,75.26,6,0,0x0000000000000000,0,26,397.5
1044036,1485,14001,P0,39,75.96,6,0,0x0000000000000000,0,26,397.5
1044681,1567,14001,P0,39,76.66,6,0,0x0000000000000000,0,26,397.5
1045353,1530,14001,P0,39,76.29,6,0,0x0000000000000000,0,26,397.5
1046122,1492,14001,P0,39,75.64,5,0,0x0000000000000000,0,26,397.5
1046759,1515,14001,P0,39,75.90,6,0,0x0000000000000000,0,26,397.5
1047423,1455,14001,P0,39,75.58,7,0,0x0000000000000000,0,26,397.5
1048090,1485,14001,P0,39,75.56,7,0,0x0000000000000000,0,26,397.5
1048749,1485,14001,P0,39,75.56,6,0,0x0000000000000000,0,26,397.5
1049398,1432,14001,P0,39,74.95,5,0,0x0000000000000000,0,26,397.5
1050056,1447,14001,P0,39,75.24,6,0,0x0000000000000000,0,26,397.5
1050725,1530,14001,P0,39,76.53,6,0,0x0000000000000000,0,26,397.5
1051414,1485,14001,P0,39,76.59,6,0,0x0000000000000000,0,26,397.5
1052073,1590,14001,P0,39,77.17,8,1,0x0000000000000000,0,26,397.5
1052715,1395,14001,P0,39,74.43,5,0,0x0000000000000000,0,26,397.5
1053374,1417,14001,P0,39,74.86,6,0,0x0000000000000000,0,26,397.5
1054190,1455,14001,P0,39,75.47,7,0,0x0000000000000000,0,26,397.5
1054933,1455,14001,P0,39,75.90,4,0,0x0000000000000000,0,26,397.5
1055616,1552,14001,P0,39,76.30,6,0,0x0000000000000000,0,26,397.5
1056287,1470,14001,P0,39,75.94,7,0,0x0000000000000000,0,26,397.5
1056952,1432,14001,P0,39,75.38,6,0,0x0000000000000000,0,26,397.5
1057611,1447,14001,P0,39,76.99,5,0,0x0000000000000000,0,26,397.5
1058275,1500,14001,P0,39,76.41,5,0,0x0000000000000000,0,26,397.5
1058926,1462,14001,P0,39,74.74,5,0,0x0000000000000000,0,26,397.5
1059584,1447,14001,P0,39,74.15,5,0,0x0000000000000000,0,26,397.5
1060237,1410,14001,P0,39,74.77,6,0,0x0000000000000000,0,26,397.5
1060908,1372,14001,P0,39,74.14,6,1,0x0000000000000000,0,26,397.5
1061580,1500,14001,P0,39,74.25,6,0,0x0000000000000000,0,26,397.5
1062243,1440,14001,P0,39,75.21,6,0,0x0000000000000000,0,26,397.5
1062891,1350,14001,P0,39,74.62,5,0,0x0000000000000000,0,26,397.5
1063539,1440,14001,P0,39,74.20,7,0,0x0000000000000000,0,26,397.5
1064335,1425,14001,P0,39,74.81,6,0,0x0000000000000000,0,26,397.5
1065001,1485,14001,P0,38,75.18,6,0,0x0000000000000000,0,26,397.5
1065708,1485,14001,P0,39,75.98,6,0,0x0000000000000000,0,26,397.5
1066370,1447,14001,P0,39,76.03,6,0,0x0000000000000000,0,26,397.5
1067189,1485,14001,P0,39,76.26,6,0,0x0000000000000000,0,26,397.5
1067853,1515,14001,P0,38,74.83,5,0,0x0000000000000000,0,26,397.5
1068529,1447,14001,P0,38,75.05,5,0,0x0000000000000000,0,26,397.5
1069179,1402,14001,P0,38,74.86,5,0,0x0000000000000000,0,26,397.5
1069874,1462,14001,P0,38,74.67,6,0,0x0000000000000000,0,26,397.5
1070528,1470,14001,P0,38,75.05,6,0,0x0000000000000000,0,26,397.5
1071194,1447,14001,P0,38,75.71,6,0,0x0000000000000000,0,26,397.5
1071883,1410,14001,P0,38,74.45,5,0,0x0000000000000000,0,26,397.5
1072546,1440,14001,P0,38,73.72,5,0,0x0000000000000000,0,26,397.5
1073219,1455,14001,P0,38,74.55,6,0,0x0000000000000000,0,26,397.5
1073862,1425,14001,P0,38,74.28,6,0,0x0000000000000000,0,26,397.5
1074534,1470,14001,P0,38,73.77,6,0,0x0000000000000000,0,26,397.5
1075173,1440,14001,P0,38,73.88,5,0,0x0000000000000000,0,26,397.5
1075825,1380,14001,P0,38,73.81,5,0,0x0000000000000000,0,26,397.5
1076519,1455,14001,P0,38,73.65,7,0,0x0000000000000000,0,26,397.5
1077186,1342,14001,P0,38,74.18,5,0,0x0000000000000000,0,26,397.5
1077852,1455,14001,P0,38,74.40,5,0,0x0000000000000000,0,26,397.5
1078499,1492,14001,P0,38,74.45,5,0,0x0000000000000000,0,26,397.5
1079147,1410,14001,P0,38,73.83,6,0,0x0000000000000000,0,26,397.5
1079817,1417,14001,P0,38,74.00,5,0,0x0000000000000000,0,26,397.5
1080480,1470,14001,P0,38,74.35,6,0,0x0000000000000000,0,26,397.5
1081131,1410,14001,P0,38,73.91,5,0,0x0000000000000000,0,26,397.5
1081777,1357,14001,P0,38,73.12,5,0,0x0000000000000000,0,26,397.5
1082416,1402,14001,P0,38,73.66,6,0,0x0000000000000000,0,26,397.5
1083074,1380,14001,P0,38,74.41,5,0,0x0000000000000000,0,26,397.5
1083727,1410,14001,P0,38,74.95,5,0,0x0000000000000000,0,26,397.5
1084388,1492,14001,P0,38,74.69,5,0,0x0000000000000000,0,26,397.5
1085090,1380,14001,P0,38,74.49,5,0,0x0000000000000000,0,26,397.5
1085729,1417,14001,P0,38,74.94,4,0,0x0000000000000000,0,26,397.5
1086394,1425,14001,P0,38,74.59,5,0,0x0000000000000000,0,26,397.5
1087055,1440,14001,P0,38,74.19,6,0,0x0000000000000000,0,26,397.5
1087714,1507,14001,P0,38,75.77,6,0,0x0000000000000000,0,26,397.5
1088375,1462,14001,P0,38,74.74,5,0,0x0000000000000000,0,26,397.5
1089022,1372,14001,P0,38,73.49,4,0,0x0000000000000000,0,26,397.5
1089689,1455,14001,P0,38,73.61,5,0,0x0000000000000000,0,26,397.5
1090338,1380,14001,P0,38,73.75,5,0,0x0000000000000000,0,26,397.5
1090997,1402,14001,P0,38,73.82,5,0,0x0000000000000000,0,26,397.5
1091638,1477,14001,P0,38,74.36,5,0,0x0000000000000000,0,26,397.5
1092275,1425,14001,P0,38,74.72,6,0,0x0000000000000000,0,26,397.5
1092935,1455,14001,P0,38,74.20,6,0,0x0000000000000000,0,26,397.5
1093572,1440,14001,P0,38,74.20,6,0,0x0000000000000000,0,26,397.5
1094226,1500,14001,P0,38,74.11,7,0,0x0000000000000000,0,26,397.5
1094903,1447,14001,P0,38,74.28,6,0,0x0000000000000000,0,26,397.5
1095612,1455,14001,P0,38,74.49,6,0,0x0000000000000000,0,26,397.5
1096251,1462,14001,P0,38,75.05,5,0,0x0000000000000000,0,26,397.5
1096890,1380,14001,P0,38,74.62,5,0,0x0000000000000000,0,26,397.5
1097544,1470,14001,P0,38,74.24,5,0,0x0000000000000000,0,26,397.5
1098265,1395,14001,P0,38,73.23,5,0,0x0000000000000000,0,26,397.5
1098906,1410,14001,P0,38,73.72,5,0,0x0000000000000000,0,26,397.5
1099554,1432,14001,P0,38,73.90,5,0,0x0000000000000000,0,26,397.5
1100205,1447,14001,P0,38,74.08,5,0,0x0000000000000000,0,26,397.5
1100869,1500,14001,P0,38,74.37,7,1,0x0000000000000000,0,26,397.5
1101536,1507,14001,P0,38,74.32,6,0,0x0000000000000000,0,26,397.5
1102198,1455,14001,P0,38,73.89,6,0,0x0000000000000000,0,26,397.5
1102876,1402,14001,P0,38,74.09,7,0,0x0000000000000000,0,26,397.5
1103533,1477,14001,P0,38,74.42,6,0,0x0000000000000000,0,26,397.5
1104224,1477,14001,P0,38,74.19,5,0,0x0000000000000000,0,26,397.5
1104894,1462,14001,P0,38,74.49,6,0,0x0000000000000000,0,26,397.5
1105580,1492,14001,P0,38,74.59,7,0,0x0000000000000000,0,26,397.5
1106301,1522,14001,P0,38,74.69,7,1,0x0000000000000000,0,26,397.5
1106988,1500,14001,P0,38,75.31,5,0,0x0000000000000000,0,26,397.5
1107704,1492,14001,P0,38,75.68,6,0,0x0000000000000000,0,26,397.5
1108373,1440,14001,P0,38,74.98,6,0,0x0000000000000000,0,26,397.5
1109184,1432,14001,P0,38,73.70,6,0,0x0000000000000000,0,26,397.5
1109875,1455,14001,P0,38,75.42,6,0,0x0000000000000000,0,26,397.5
1110538,1500,14001,P0,38,75.85,6,0,0x0000000000000000,0,26,397.5
1111185,1455,14001,P0,38,73.80,6,0,0x0000000000000000,0,26,397.5
1111848,1387,14001,P0,37,74.20,6,0,0x0000000000000000,0,26,397.5
1112494,1357,14001,P0,38,73.59,6,0,0x0000000000000000,0,26,397.5
1113153,1402,14001,P0,38,73.80,5,0,0x0000000000000000,0,26,397.5
1113845,1372,14001,P0,37,73.69,5,0,0x0000000000000000,0,26,397.5
1114497,1447,14001,P0,37,74.08,6,0,0x0000000000000000,0,26,397.5
1115168,1492,14001,P0,38,73.19,7,1,0x0000000000000000,0,26,397.5
1115811,1530,14001,P0,37,74.53,8,0,0x0000000000000000,0,26,397.5
1116465,1395,14001,P0,38,74.68,6,0,0x0000000000000000,0,26,397.5
1117147,1522,14001,P0,37,74.15,5,0,0x0000000000000000,0,26,397.5
1117812,1387,14001,P0,37,74.64,4,0,0x0000000000000000,0,26,397.5
1118460,1477,14001,P0,37,74.66,7,0,0x0000000000000000,0,26,397.5
1119121,1485,14001,P0,37,73.75,6,0,0x0000000000000000,0,26,397.5
1119778,1425,14001,P0,37,74.06,6,0,0x0000000000000000,0,26,397.5
1120454,1455,14001,P0,37,74.39,7,0,0x0000000000000000,0,26,397.5
1121103,1432,14001,P0,37,73.97,5,0,0x0000000000000000,0,26,397.5
